FID,OBJECTID,DEPTH,DOWLKNUM,abs_depth,LAKE_NAME,Shape_Leng,e,n
394,1128902,0,3008500,0,Bad Medicine,19472.02438,319943,5223324
395,1128902,0,3008500,0,Bad Medicine,19472.02438,319934,5223325
396,1128902,0,3008500,0,Bad Medicine,19472.02438,319928,5223325
397,1128902,0,3008500,0,Bad Medicine,19472.02438,319921,5223324
398,1128902,0,3008500,0,Bad Medicine,19472.02438,319913,5223320
399,1128902,0,3008500,0,Bad Medicine,19472.02438,319907,5223315
400,1128902,0,3008500,0,Bad Medicine,19472.02438,319905,5223313
401,1128902,0,3008500,0,Bad Medicine,19472.02438,319895,5223302
402,1128902,0,3008500,0,Bad Medicine,19472.02438,319891,5223295
403,1128902,0,3008500,0,Bad Medicine,19472.02438,319884,5223290
404,1128902,0,3008500,0,Bad Medicine,19472.02438,319876,5223285
405,1128902,0,3008500,0,Bad Medicine,19472.02438,319861,5223279
406,1128902,0,3008500,0,Bad Medicine,19472.02438,319854,5223276
407,1128902,0,3008500,0,Bad Medicine,19472.02438,319845,5223268
408,1128902,0,3008500,0,Bad Medicine,19472.02438,319838,5223262
409,1128902,0,3008500,0,Bad Medicine,19472.02438,319833,5223253
410,1128902,0,3008500,0,Bad Medicine,19472.02438,319829,5223246
411,1128902,0,3008500,0,Bad Medicine,19472.02438,319827,5223233
412,1128902,0,3008500,0,Bad Medicine,19472.02438,319829,5223215
413,1128902,0,3008500,0,Bad Medicine,19472.02438,319833,5223198
414,1128902,0,3008500,0,Bad Medicine,19472.02438,319836,5223184
415,1128902,0,3008500,0,Bad Medicine,19472.02438,319842,5223173
416,1128902,0,3008500,0,Bad Medicine,19472.02438,319847,5223161
417,1128902,0,3008500,0,Bad Medicine,19472.02438,319853,5223151
418,1128902,0,3008500,0,Bad Medicine,19472.02438,319856,5223141
419,1128902,0,3008500,0,Bad Medicine,19472.02438,319851,5223129
420,1128902,0,3008500,0,Bad Medicine,19472.02438,319848,5223120
421,1128902,0,3008500,0,Bad Medicine,19472.02438,319845,5223114
422,1128902,0,3008500,0,Bad Medicine,19472.02438,319838,5223108
423,1128902,0,3008500,0,Bad Medicine,19472.02438,319831,5223107
424,1128902,0,3008500,0,Bad Medicine,19472.02438,319825,5223109
425,1128902,0,3008500,0,Bad Medicine,19472.02438,319818,5223112
426,1128902,0,3008500,0,Bad Medicine,19472.02438,319810,5223114
427,1128902,0,3008500,0,Bad Medicine,19472.02438,319804,5223114
428,1128902,0,3008500,0,Bad Medicine,19472.02438,319798,5223114
429,1128902,0,3008500,0,Bad Medicine,19472.02438,319787,5223114
430,1128902,0,3008500,0,Bad Medicine,19472.02438,319775,5223114
431,1128902,0,3008500,0,Bad Medicine,19472.02438,319765,5223109
432,1128902,0,3008500,0,Bad Medicine,19472.02438,319752,5223106
433,1128902,0,3008500,0,Bad Medicine,19472.02438,319740,5223101
434,1128902,0,3008500,0,Bad Medicine,19472.02438,319730,5223092
435,1128902,0,3008500,0,Bad Medicine,19472.02438,319711,5223074
436,1128902,0,3008500,0,Bad Medicine,19472.02438,319695,5223061
437,1128902,0,3008500,0,Bad Medicine,19472.02438,319680,5223054
438,1128902,0,3008500,0,Bad Medicine,19472.02438,319673,5223049
439,1128902,0,3008500,0,Bad Medicine,19472.02438,319666,5223040
440,1128902,0,3008500,0,Bad Medicine,19472.02438,319659,5223035
441,1128902,0,3008500,0,Bad Medicine,19472.02438,319651,5223027
442,1128902,0,3008500,0,Bad Medicine,19472.02438,319642,5223025
443,1128902,0,3008500,0,Bad Medicine,19472.02438,319631,5223022
444,1128902,0,3008500,0,Bad Medicine,19472.02438,319619,5223015
445,1128902,0,3008500,0,Bad Medicine,19472.02438,319611,5223013
446,1128902,0,3008500,0,Bad Medicine,19472.02438,319598,5223005
447,1128902,0,3008500,0,Bad Medicine,19472.02438,319589,5223003
448,1128902,0,3008500,0,Bad Medicine,19472.02438,319582,5222994
449,1128902,0,3008500,0,Bad Medicine,19472.02438,319574,5222987
450,1128902,0,3008500,0,Bad Medicine,19472.02438,319568,5222980
451,1128902,0,3008500,0,Bad Medicine,19472.02438,319562,5222972
452,1128902,0,3008500,0,Bad Medicine,19472.02438,319556,5222962
453,1128902,0,3008500,0,Bad Medicine,19472.02438,319548,5222953
454,1128902,0,3008500,0,Bad Medicine,19472.02438,319543,5222946
455,1128902,0,3008500,0,Bad Medicine,19472.02438,319541,5222939
456,1128902,0,3008500,0,Bad Medicine,19472.02438,319540,5222924
457,1128902,0,3008500,0,Bad Medicine,19472.02438,319535,5222911
458,1128902,0,3008500,0,Bad Medicine,19472.02438,319526,5222903
459,1128902,0,3008500,0,Bad Medicine,19472.02438,319520,5222893
460,1128902,0,3008500,0,Bad Medicine,19472.02438,319506,5222884
461,1128902,0,3008500,0,Bad Medicine,19472.02438,319496,5222879
462,1128902,0,3008500,0,Bad Medicine,19472.02438,319488,5222872
463,1128902,0,3008500,0,Bad Medicine,19472.02438,319478,5222869
464,1128902,0,3008500,0,Bad Medicine,19472.02438,319467,5222868
465,1128902,0,3008500,0,Bad Medicine,19472.02438,319461,5222868
466,1128902,0,3008500,0,Bad Medicine,19472.02438,319458,5222872
467,1128902,0,3008500,0,Bad Medicine,19472.02438,319454,5222878
468,1128902,0,3008500,0,Bad Medicine,19472.02438,319445,5222886
469,1128902,0,3008500,0,Bad Medicine,19472.02438,319442,5222893
470,1128902,0,3008500,0,Bad Medicine,19472.02438,319438,5222896
471,1128902,0,3008500,0,Bad Medicine,19472.02438,319433,5222900
472,1128902,0,3008500,0,Bad Medicine,19472.02438,319424,5222900
473,1128902,0,3008500,0,Bad Medicine,19472.02438,319416,5222896
474,1128902,0,3008500,0,Bad Medicine,19472.02438,319417,5222889
475,1128902,0,3008500,0,Bad Medicine,19472.02438,319417,5222881
476,1128902,0,3008500,0,Bad Medicine,19472.02438,319422,5222876
477,1128902,0,3008500,0,Bad Medicine,19472.02438,319427,5222870
478,1128902,0,3008500,0,Bad Medicine,19472.02438,319430,5222864
479,1128902,0,3008500,0,Bad Medicine,19472.02438,319432,5222857
480,1128902,0,3008500,0,Bad Medicine,19472.02438,319430,5222849
481,1128902,0,3008500,0,Bad Medicine,19472.02438,319427,5222838
482,1128902,0,3008500,0,Bad Medicine,19472.02438,319422,5222829
483,1128902,0,3008500,0,Bad Medicine,19472.02438,319421,5222822
484,1128902,0,3008500,0,Bad Medicine,19472.02438,319417,5222814
485,1128902,0,3008500,0,Bad Medicine,19472.02438,319411,5222808
486,1128902,0,3008500,0,Bad Medicine,19472.02438,319399,5222803
487,1128902,0,3008500,0,Bad Medicine,19472.02438,319392,5222801
488,1128902,0,3008500,0,Bad Medicine,19472.02438,319381,5222798
489,1128902,0,3008500,0,Bad Medicine,19472.02438,319369,5222795
490,1128902,0,3008500,0,Bad Medicine,19472.02438,319355,5222794
491,1128902,0,3008500,0,Bad Medicine,19472.02438,319338,5222792
492,1128902,0,3008500,0,Bad Medicine,19472.02438,319330,5222792
493,1128902,0,3008500,0,Bad Medicine,19472.02438,319319,5222790
494,1128902,0,3008500,0,Bad Medicine,19472.02438,319309,5222792
495,1128902,0,3008500,0,Bad Medicine,19472.02438,319295,5222791
496,1128902,0,3008500,0,Bad Medicine,19472.02438,319284,5222793
497,1128902,0,3008500,0,Bad Medicine,19472.02438,319275,5222795
498,1128902,0,3008500,0,Bad Medicine,19472.02438,319271,5222798
499,1128902,0,3008500,0,Bad Medicine,19472.02438,319270,5222803
500,1128902,0,3008500,0,Bad Medicine,19472.02438,319270,5222807
501,1128902,0,3008500,0,Bad Medicine,19472.02438,319272,5222810
502,1128902,0,3008500,0,Bad Medicine,19472.02438,319273,5222816
503,1128902,0,3008500,0,Bad Medicine,19472.02438,319273,5222821
504,1128902,0,3008500,0,Bad Medicine,19472.02438,319274,5222826
505,1128902,0,3008500,0,Bad Medicine,19472.02438,319278,5222828
506,1128902,0,3008500,0,Bad Medicine,19472.02438,319279,5222829
507,1128902,0,3008500,0,Bad Medicine,19472.02438,319279,5222832
508,1128902,0,3008500,0,Bad Medicine,19472.02438,319279,5222836
509,1128902,0,3008500,0,Bad Medicine,19472.02438,319282,5222836
510,1128902,0,3008500,0,Bad Medicine,19472.02438,319286,5222838
511,1128902,0,3008500,0,Bad Medicine,19472.02438,319288,5222840
512,1128902,0,3008500,0,Bad Medicine,19472.02438,319290,5222847
513,1128902,0,3008500,0,Bad Medicine,19472.02438,319289,5222853
514,1128902,0,3008500,0,Bad Medicine,19472.02438,319289,5222857
515,1128902,0,3008500,0,Bad Medicine,19472.02438,319288,5222862
516,1128902,0,3008500,0,Bad Medicine,19472.02438,319287,5222867
517,1128902,0,3008500,0,Bad Medicine,19472.02438,319284,5222870
518,1128902,0,3008500,0,Bad Medicine,19472.02438,319275,5222869
519,1128902,0,3008500,0,Bad Medicine,19472.02438,319270,5222865
520,1128902,0,3008500,0,Bad Medicine,19472.02438,319266,5222861
521,1128902,0,3008500,0,Bad Medicine,19472.02438,319262,5222855
522,1128902,0,3008500,0,Bad Medicine,19472.02438,319259,5222850
523,1128902,0,3008500,0,Bad Medicine,19472.02438,319259,5222848
524,1128902,0,3008500,0,Bad Medicine,19472.02438,319259,5222842
525,1128902,0,3008500,0,Bad Medicine,19472.02438,319261,5222839
526,1128902,0,3008500,0,Bad Medicine,19472.02438,319261,5222832
527,1128902,0,3008500,0,Bad Medicine,19472.02438,319261,5222825
528,1128902,0,3008500,0,Bad Medicine,19472.02438,319260,5222821
529,1128902,0,3008500,0,Bad Medicine,19472.02438,319262,5222814
530,1128902,0,3008500,0,Bad Medicine,19472.02438,319260,5222809
531,1128902,0,3008500,0,Bad Medicine,19472.02438,319255,5222797
532,1128902,0,3008500,0,Bad Medicine,19472.02438,319251,5222791
533,1128902,0,3008500,0,Bad Medicine,19472.02438,319247,5222790
534,1128902,0,3008500,0,Bad Medicine,19472.02438,319236,5222790
535,1128902,0,3008500,0,Bad Medicine,19472.02438,319229,5222791
536,1128902,0,3008500,0,Bad Medicine,19472.02438,319220,5222792
537,1128902,0,3008500,0,Bad Medicine,19472.02438,319218,5222795
538,1128902,0,3008500,0,Bad Medicine,19472.02438,319216,5222800
539,1128902,0,3008500,0,Bad Medicine,19472.02438,319218,5222805
540,1128902,0,3008500,0,Bad Medicine,19472.02438,319221,5222813
541,1128902,0,3008500,0,Bad Medicine,19472.02438,319223,5222817
542,1128902,0,3008500,0,Bad Medicine,19472.02438,319224,5222820
543,1128902,0,3008500,0,Bad Medicine,19472.02438,319223,5222824
544,1128902,0,3008500,0,Bad Medicine,19472.02438,319220,5222829
545,1128902,0,3008500,0,Bad Medicine,19472.02438,319218,5222835
546,1128902,0,3008500,0,Bad Medicine,19472.02438,319214,5222842
547,1128902,0,3008500,0,Bad Medicine,19472.02438,319214,5222849
548,1128902,0,3008500,0,Bad Medicine,19472.02438,319219,5222856
549,1128902,0,3008500,0,Bad Medicine,19472.02438,319223,5222861
550,1128902,0,3008500,0,Bad Medicine,19472.02438,319228,5222866
551,1128902,0,3008500,0,Bad Medicine,19472.02438,319231,5222871
552,1128902,0,3008500,0,Bad Medicine,19472.02438,319232,5222875
553,1128902,0,3008500,0,Bad Medicine,19472.02438,319230,5222878
554,1128902,0,3008500,0,Bad Medicine,19472.02438,319224,5222882
555,1128902,0,3008500,0,Bad Medicine,19472.02438,319219,5222882
556,1128902,0,3008500,0,Bad Medicine,19472.02438,319213,5222877
557,1128902,0,3008500,0,Bad Medicine,19472.02438,319207,5222870
558,1128902,0,3008500,0,Bad Medicine,19472.02438,319203,5222865
559,1128902,0,3008500,0,Bad Medicine,19472.02438,319200,5222862
560,1128902,0,3008500,0,Bad Medicine,19472.02438,319196,5222863
561,1128902,0,3008500,0,Bad Medicine,19472.02438,319192,5222866
562,1128902,0,3008500,0,Bad Medicine,19472.02438,319188,5222868
563,1128902,0,3008500,0,Bad Medicine,19472.02438,319184,5222869
564,1128902,0,3008500,0,Bad Medicine,19472.02438,319181,5222869
565,1128902,0,3008500,0,Bad Medicine,19472.02438,319176,5222867
566,1128902,0,3008500,0,Bad Medicine,19472.02438,319174,5222864
567,1128902,0,3008500,0,Bad Medicine,19472.02438,319173,5222861
568,1128902,0,3008500,0,Bad Medicine,19472.02438,319175,5222857
569,1128902,0,3008500,0,Bad Medicine,19472.02438,319179,5222853
570,1128902,0,3008500,0,Bad Medicine,19472.02438,319181,5222848
571,1128902,0,3008500,0,Bad Medicine,19472.02438,319180,5222845
572,1128902,0,3008500,0,Bad Medicine,19472.02438,319180,5222841
573,1128902,0,3008500,0,Bad Medicine,19472.02438,319185,5222840
574,1128902,0,3008500,0,Bad Medicine,19472.02438,319192,5222839
575,1128902,0,3008500,0,Bad Medicine,19472.02438,319195,5222837
576,1128902,0,3008500,0,Bad Medicine,19472.02438,319197,5222833
577,1128902,0,3008500,0,Bad Medicine,19472.02438,319199,5222827
578,1128902,0,3008500,0,Bad Medicine,19472.02438,319199,5222825
579,1128902,0,3008500,0,Bad Medicine,19472.02438,319198,5222818
580,1128902,0,3008500,0,Bad Medicine,19472.02438,319197,5222815
581,1128902,0,3008500,0,Bad Medicine,19472.02438,319192,5222810
582,1128902,0,3008500,0,Bad Medicine,19472.02438,319187,5222805
583,1128902,0,3008500,0,Bad Medicine,19472.02438,319180,5222805
584,1128902,0,3008500,0,Bad Medicine,19472.02438,319172,5222805
585,1128902,0,3008500,0,Bad Medicine,19472.02438,319165,5222808
586,1128902,0,3008500,0,Bad Medicine,19472.02438,319163,5222811
587,1128902,0,3008500,0,Bad Medicine,19472.02438,319161,5222815
588,1128902,0,3008500,0,Bad Medicine,19472.02438,319159,5222818
589,1128902,0,3008500,0,Bad Medicine,19472.02438,319157,5222823
590,1128902,0,3008500,0,Bad Medicine,19472.02438,319156,5222826
591,1128902,0,3008500,0,Bad Medicine,19472.02438,319155,5222831
592,1128902,0,3008500,0,Bad Medicine,19472.02438,319153,5222837
593,1128902,0,3008500,0,Bad Medicine,19472.02438,319152,5222840
594,1128902,0,3008500,0,Bad Medicine,19472.02438,319150,5222845
595,1128902,0,3008500,0,Bad Medicine,19472.02438,319147,5222851
596,1128902,0,3008500,0,Bad Medicine,19472.02438,319144,5222856
597,1128902,0,3008500,0,Bad Medicine,19472.02438,319138,5222862
598,1128902,0,3008500,0,Bad Medicine,19472.02438,319135,5222866
599,1128902,0,3008500,0,Bad Medicine,19472.02438,319131,5222870
600,1128902,0,3008500,0,Bad Medicine,19472.02438,319126,5222874
601,1128902,0,3008500,0,Bad Medicine,19472.02438,319125,5222879
602,1128902,0,3008500,0,Bad Medicine,19472.02438,319124,5222885
603,1128902,0,3008500,0,Bad Medicine,19472.02438,319124,5222890
604,1128902,0,3008500,0,Bad Medicine,19472.02438,319122,5222899
605,1128902,0,3008500,0,Bad Medicine,19472.02438,319121,5222903
606,1128902,0,3008500,0,Bad Medicine,19472.02438,319120,5222908
607,1128902,0,3008500,0,Bad Medicine,19472.02438,319117,5222908
608,1128902,0,3008500,0,Bad Medicine,19472.02438,319113,5222905
609,1128902,0,3008500,0,Bad Medicine,19472.02438,319112,5222901
610,1128902,0,3008500,0,Bad Medicine,19472.02438,319111,5222897
611,1128902,0,3008500,0,Bad Medicine,19472.02438,319111,5222894
612,1128902,0,3008500,0,Bad Medicine,19472.02438,319110,5222890
613,1128902,0,3008500,0,Bad Medicine,19472.02438,319108,5222882
614,1128902,0,3008500,0,Bad Medicine,19472.02438,319108,5222877
615,1128902,0,3008500,0,Bad Medicine,19472.02438,319107,5222873
616,1128902,0,3008500,0,Bad Medicine,19472.02438,319104,5222868
617,1128902,0,3008500,0,Bad Medicine,19472.02438,319097,5222866
618,1128902,0,3008500,0,Bad Medicine,19472.02438,319095,5222863
619,1128902,0,3008500,0,Bad Medicine,19472.02438,319091,5222863
620,1128902,0,3008500,0,Bad Medicine,19472.02438,319089,5222860
621,1128902,0,3008500,0,Bad Medicine,19472.02438,319085,5222860
622,1128902,0,3008500,0,Bad Medicine,19472.02438,319082,5222863
623,1128902,0,3008500,0,Bad Medicine,19472.02438,319079,5222866
624,1128902,0,3008500,0,Bad Medicine,19472.02438,319077,5222871
625,1128902,0,3008500,0,Bad Medicine,19472.02438,319076,5222876
626,1128902,0,3008500,0,Bad Medicine,19472.02438,319078,5222881
627,1128902,0,3008500,0,Bad Medicine,19472.02438,319079,5222886
628,1128902,0,3008500,0,Bad Medicine,19472.02438,319081,5222892
629,1128902,0,3008500,0,Bad Medicine,19472.02438,319083,5222898
630,1128902,0,3008500,0,Bad Medicine,19472.02438,319085,5222902
631,1128902,0,3008500,0,Bad Medicine,19472.02438,319086,5222906
632,1128902,0,3008500,0,Bad Medicine,19472.02438,319087,5222909
633,1128902,0,3008500,0,Bad Medicine,19472.02438,319088,5222914
634,1128902,0,3008500,0,Bad Medicine,19472.02438,319089,5222917
635,1128902,0,3008500,0,Bad Medicine,19472.02438,319091,5222921
636,1128902,0,3008500,0,Bad Medicine,19472.02438,319094,5222924
637,1128902,0,3008500,0,Bad Medicine,19472.02438,319097,5222928
638,1128902,0,3008500,0,Bad Medicine,19472.02438,319100,5222931
639,1128902,0,3008500,0,Bad Medicine,19472.02438,319100,5222936
640,1128902,0,3008500,0,Bad Medicine,19472.02438,319102,5222939
641,1128902,0,3008500,0,Bad Medicine,19472.02438,319106,5222941
642,1128902,0,3008500,0,Bad Medicine,19472.02438,319110,5222939
643,1128902,0,3008500,0,Bad Medicine,19472.02438,319112,5222941
644,1128902,0,3008500,0,Bad Medicine,19472.02438,319112,5222943
645,1128902,0,3008500,0,Bad Medicine,19472.02438,319112,5222944
646,1128902,0,3008500,0,Bad Medicine,19472.02438,319113,5222947
647,1128902,0,3008500,0,Bad Medicine,19472.02438,319114,5222949
648,1128902,0,3008500,0,Bad Medicine,19472.02438,319120,5222949
649,1128902,0,3008500,0,Bad Medicine,19472.02438,319123,5222949
650,1128902,0,3008500,0,Bad Medicine,19472.02438,319126,5222949
651,1128902,0,3008500,0,Bad Medicine,19472.02438,319129,5222948
652,1128902,0,3008500,0,Bad Medicine,19472.02438,319131,5222947
653,1128902,0,3008500,0,Bad Medicine,19472.02438,319132,5222945
654,1128902,0,3008500,0,Bad Medicine,19472.02438,319134,5222945
655,1128902,0,3008500,0,Bad Medicine,19472.02438,319136,5222946
656,1128902,0,3008500,0,Bad Medicine,19472.02438,319137,5222947
657,1128902,0,3008500,0,Bad Medicine,19472.02438,319136,5222950
658,1128902,0,3008500,0,Bad Medicine,19472.02438,319136,5222952
659,1128902,0,3008500,0,Bad Medicine,19472.02438,319135,5222954
660,1128902,0,3008500,0,Bad Medicine,19472.02438,319134,5222958
661,1128902,0,3008500,0,Bad Medicine,19472.02438,319134,5222960
662,1128902,0,3008500,0,Bad Medicine,19472.02438,319133,5222962
663,1128902,0,3008500,0,Bad Medicine,19472.02438,319132,5222964
664,1128902,0,3008500,0,Bad Medicine,19472.02438,319128,5222967
665,1128902,0,3008500,0,Bad Medicine,19472.02438,319126,5222970
666,1128902,0,3008500,0,Bad Medicine,19472.02438,319124,5222974
667,1128902,0,3008500,0,Bad Medicine,19472.02438,319123,5222979
668,1128902,0,3008500,0,Bad Medicine,19472.02438,319122,5222983
669,1128902,0,3008500,0,Bad Medicine,19472.02438,319123,5222990
670,1128902,0,3008500,0,Bad Medicine,19472.02438,319121,5222993
671,1128902,0,3008500,0,Bad Medicine,19472.02438,319119,5222998
672,1128902,0,3008500,0,Bad Medicine,19472.02438,319118,5223002
673,1128902,0,3008500,0,Bad Medicine,19472.02438,319116,5223006
674,1128902,0,3008500,0,Bad Medicine,19472.02438,319116,5223011
675,1128902,0,3008500,0,Bad Medicine,19472.02438,319115,5223015
676,1128902,0,3008500,0,Bad Medicine,19472.02438,319113,5223020
677,1128902,0,3008500,0,Bad Medicine,19472.02438,319111,5223022
678,1128902,0,3008500,0,Bad Medicine,19472.02438,319109,5223024
679,1128902,0,3008500,0,Bad Medicine,19472.02438,319105,5223025
680,1128902,0,3008500,0,Bad Medicine,19472.02438,319098,5223025
681,1128902,0,3008500,0,Bad Medicine,19472.02438,319092,5223022
682,1128902,0,3008500,0,Bad Medicine,19472.02438,319086,5223020
683,1128902,0,3008500,0,Bad Medicine,19472.02438,319082,5223015
684,1128902,0,3008500,0,Bad Medicine,19472.02438,319079,5223011
685,1128902,0,3008500,0,Bad Medicine,19472.02438,319078,5223005
686,1128902,0,3008500,0,Bad Medicine,19472.02438,319077,5223002
687,1128902,0,3008500,0,Bad Medicine,19472.02438,319076,5222997
688,1128902,0,3008500,0,Bad Medicine,19472.02438,319076,5222993
689,1128902,0,3008500,0,Bad Medicine,19472.02438,319077,5222989
690,1128902,0,3008500,0,Bad Medicine,19472.02438,319079,5222986
691,1128902,0,3008500,0,Bad Medicine,19472.02438,319080,5222983
692,1128902,0,3008500,0,Bad Medicine,19472.02438,319080,5222978
693,1128902,0,3008500,0,Bad Medicine,19472.02438,319082,5222975
